T08,Public expenditure on education (new),,,,,Region/Country/Area,,Year,Series,Value,Footnotes,Source
414,Kuwait,2005,Expenditure by level of education: pre-primary (as % of government expenditure),9.7831,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
414,Kuwait,2005,Expenditure by level of education: primary (as % of government expenditure),19.8313,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
414,Kuwait,2005,Expenditure by level of education: secondary (as % of government expenditure),36.2289,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
414,Kuwait,2005,Expenditure by level of education: tertiary (as % of government expenditure),32.6024,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
414,Kuwait,2005,Government expenditure on education (% of government expenditure),13.8541,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
414,Kuwait,2005,Public expenditure on education (% of GDP),4.7383,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
414,Kuwait,2006,Expenditure by level of education: pre-primary (as % of government expenditure),9.5813,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
414,Kuwait,2006,Expenditure by level of education: primary (as % of government expenditure),20.4152,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
414,Kuwait,2006,Expenditure by level of education: secondary (as % of government expenditure),36.2114,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
414,Kuwait,2006,Expenditure by level of education: tertiary (as % of government expenditure),32.6006,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
414,Kuwait,2006,Government expenditure on education (% of government expenditure),13.3700,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
414,Kuwait,2006,Public expenditure on education (% of GDP),3.7600,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
417,Kyrgyzstan,2005,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),28.4412,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
417,Kyrgyzstan,2005,All staff compensation as % of total expenditure in public institutions (%),66.1676,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
417,Kyrgyzstan,2005,Capital expenditure as % of total expenditure in public institutions (%),5.3912,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
417,Kyrgyzstan,2005,Expenditure by level of education: pre-primary (as % of government expenditure),6.1833,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
417,Kyrgyzstan,2005,Expenditure by level of education: tertiary (as % of government expenditure),19.1824,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
417,Kyrgyzstan,2005,Government expenditure on education (% of government expenditure),16.7684,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
417,Kyrgyzstan,2005,Public expenditure on education (% of GDP),4.8738,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
417,Kyrgyzstan,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),29.0780,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
417,Kyrgyzstan,2010,All staff compensation as % of total expenditure in public institutions (%),64.4564,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
417,Kyrgyzstan,2010,Capital expenditure as % of total expenditure in public institutions (%),6.4657,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
417,Kyrgyzstan,2010,Expenditure by level of education: pre-primary (as % of government expenditure),8.0955,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
417,Kyrgyzstan,2010,Expenditure by level of education: tertiary (as % of government expenditure),15.5168,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
417,Kyrgyzstan,2010,Government expenditure on education (% of government expenditure),15.6813,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
417,Kyrgyzstan,2010,Public expenditure on education (% of GDP),5.8188,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
417,Kyrgyzstan,2014,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),17.5666,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
417,Kyrgyzstan,2014,All staff compensation as % of total expenditure in public institutions (%),69.1010,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
417,Kyrgyzstan,2014,Capital expenditure as % of total expenditure in public institutions (%),13.3324,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
417,Kyrgyzstan,2014,Expenditure by level of education: pre-primary (as % of government expenditure),10.6633,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
417,Kyrgyzstan,2014,Expenditure by level of education: tertiary (as % of government expenditure),4.6357,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
417,Kyrgyzstan,2014,Government expenditure on education (% of government expenditure),14.1972,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
417,Kyrgyzstan,2014,Public expenditure on education (% of GDP),5.5316,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
417,Kyrgyzstan,2015,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),16.2386,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
417,Kyrgyzstan,2015,All staff compensation as % of total expenditure in public institutions (%),68.0801,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
417,Kyrgyzstan,2015,Capital expenditure as % of total expenditure in public institutions (%),15.6813,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
417,Kyrgyzstan,2015,Government expenditure on education (% of government expenditure),15.6386,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
417,Kyrgyzstan,2015,Public expenditure on education (% of GDP),5.9855,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
417,Kyrgyzstan,2017,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),14.4159,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
417,Kyrgyzstan,2017,All staff compensation as % of total expenditure in public institutions (%),70.6781,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
417,Kyrgyzstan,2017,Capital expenditure as % of total expenditure in public institutions (%),14.9060,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
417,Kyrgyzstan,2017,Expenditure by level of education: pre-primary (as % of government expenditure),13.2166,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
417,Kyrgyzstan,2017,Expenditure by level of education: tertiary (as % of government expenditure),3.0315,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
417,Kyrgyzstan,2017,Government expenditure on education (% of government expenditure),15.7303,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
417,Kyrgyzstan,2017,Public expenditure on education (% of GDP),6.0262,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
418,Lao People's Dem. Rep.,2002,Expenditure by level of education: pre-primary (as % of government expenditure),1.8922,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
418,Lao People's Dem. Rep.,2002,Expenditure by level of education: primary (as % of government expenditure),45.0337,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
418,Lao People's Dem. Rep.,2002,Expenditure by level of education: secondary (as % of government expenditure),18.9966,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
418,Lao People's Dem. Rep.,2002,Expenditure by level of education: tertiary (as % of government expenditure),12.6290,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
418,Lao People's Dem. Rep.,2002,Government expenditure on education (% of government expenditure),15.2627,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
418,Lao People's Dem. Rep.,2002,Public expenditure on education (% of GDP),2.8252,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
418,Lao People's Dem. Rep.,2005,Expenditure by level of education: pre-primary (as % of government expenditure),1.5546,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
418,Lao People's Dem. Rep.,2005,Expenditure by level of education: primary (as % of government expenditure),62.5326,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
418,Lao People's Dem. Rep.,2005,Government expenditure on education (% of government expenditure),14.1278,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
418,Lao People's Dem. Rep.,2005,Public expenditure on education (% of GDP),2.4141,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
418,Lao People's Dem. Rep.,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),16.6989,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
418,Lao People's Dem. Rep.,2010,All staff compensation as % of total expenditure in public institutions (%),64.9590,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
418,Lao People's Dem. Rep.,2010,Capital expenditure as % of total expenditure in public institutions (%),18.3422,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
418,Lao People's Dem. Rep.,2010,Expenditure by level of education: pre-primary (as % of government expenditure),6.8272,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
418,Lao People's Dem. Rep.,2010,Expenditure by level of education: primary (as % of government expenditure),46.4675,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
418,Lao People's Dem. Rep.,2010,Expenditure by level of education: secondary (as % of government expenditure),29.8939,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
418,Lao People's Dem. Rep.,2010,Expenditure by level of education: tertiary (as % of government expenditure),16.2207,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
418,Lao People's Dem. Rep.,2010,Government expenditure on education (% of government expenditure),7.2470,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
418,Lao People's Dem. Rep.,2010,Public expenditure on education (% of GDP),1.7098,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
418,Lao People's Dem. Rep.,2014,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),12.3819,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
418,Lao People's Dem. Rep.,2014,All staff compensation as % of total expenditure in public institutions (%),72.6433,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
418,Lao People's Dem. Rep.,2014,Capital expenditure as % of total expenditure in public institutions (%),14.9748,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
418,Lao People's Dem. Rep.,2014,Expenditure by level of education: pre-primary (as % of government expenditure),6.5526,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
418,Lao People's Dem. Rep.,2014,Expenditure by level of education: primary (as % of government expenditure),40.6428,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
418,Lao People's Dem. Rep.,2014,Expenditure by level of education: secondary (as % of government expenditure),38.5968,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
418,Lao People's Dem. Rep.,2014,Expenditure by level of education: tertiary (as % of government expenditure),13.8123,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
418,Lao People's Dem. Rep.,2014,Government expenditure on education (% of government expenditure),11.7574,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
418,Lao People's Dem. Rep.,2014,Public expenditure on education (% of GDP),2.9378,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
428,Latvia,2004,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),21.9497,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
428,Latvia,2004,All staff compensation as % of total expenditure in public institutions (%),69.6719,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
428,Latvia,2004,Capital expenditure as % of total expenditure in public institutions (%),8.3785,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
428,Latvia,2004,Expenditure by level of education: pre-primary (as % of government expenditure),12.9708,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
428,Latvia,2004,Expenditure by level of education: primary (as % of government expenditure),16.2865,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
428,Latvia,2004,Expenditure by level of education: secondary (as % of government expenditure),56.4456,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
428,Latvia,2004,Expenditure by level of education: tertiary (as % of government expenditure),13.4483,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
428,Latvia,2004,Government expenditure on education (% of government expenditure),14.5018,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
428,Latvia,2004,Public expenditure on education (% of GDP),4.8551,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
428,Latvia,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),21.6008,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
428,Latvia,2010,All staff compensation as % of total expenditure in public institutions (%),65.7204,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
428,Latvia,2010,Capital expenditure as % of total expenditure in public institutions (%),12.6789,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
428,Latvia,2010,Expenditure by level of education: pre-primary (as % of government expenditure),16.8231,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
428,Latvia,2010,Expenditure by level of education: primary (as % of government expenditure),28.4890,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
428,Latvia,2010,Expenditure by level of education: secondary (as % of government expenditure),38.3937,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
428,Latvia,2010,Expenditure by level of education: tertiary (as % of government expenditure),15.8839,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
428,Latvia,2010,Government expenditure on education (% of government expenditure),11.8090,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
428,Latvia,2010,Public expenditure on education (% of GDP),5.0810,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
428,Latvia,2015,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),23.8296,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
428,Latvia,2015,All staff compensation as % of total expenditure in public institutions (%),60.5422,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
428,Latvia,2015,Capital expenditure as % of total expenditure in public institutions (%),15.6282,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
428,Latvia,2015,Expenditure by level of education: pre-primary (as % of government expenditure),15.1195,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
428,Latvia,2015,Expenditure by level of education: primary (as % of government expenditure),30.0877,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
428,Latvia,2015,Expenditure by level of education: secondary (as % of government expenditure),31.3948,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
428,Latvia,2015,Expenditure by level of education: tertiary (as % of government expenditure),22.0921,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
428,Latvia,2015,Government expenditure on education (% of government expenditure),14.1274,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
428,Latvia,2015,Public expenditure on education (% of GDP),5.3372,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
428,Latvia,2016,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),25.3472,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
428,Latvia,2016,All staff compensation as % of total expenditure in public institutions (%),65.3475,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
428,Latvia,2016,Capital expenditure as % of total expenditure in public institutions (%),9.3052,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
428,Latvia,2016,Expenditure by level of education: pre-primary (as % of government expenditure),17.0077,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
428,Latvia,2016,Expenditure by level of education: primary (as % of government expenditure),32.0182,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
428,Latvia,2016,Expenditure by level of education: secondary (as % of government expenditure),33.4047,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
428,Latvia,2016,Expenditure by level of education: tertiary (as % of government expenditure),16.0412,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
428,Latvia,2016,Government expenditure on education (% of government expenditure),12.8933,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
428,Latvia,2016,Public expenditure on education (% of GDP),4.7196,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
422,Lebanon,2005,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),1.6102,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
422,Lebanon,2005,All staff compensation as % of total expenditure in public institutions (%),94.7073,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
422,Lebanon,2005,Capital expenditure as % of total expenditure in public institutions (%),3.6825,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
422,Lebanon,2005,Expenditure by level of education: tertiary (as % of government expenditure),28.7626,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
422,Lebanon,2005,Government expenditure on education (% of government expenditure),8.4213,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
422,Lebanon,2005,Public expenditure on education (% of GDP),2.6471,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
422,Lebanon,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),0.1037,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
422,Lebanon,2010,All staff compensation as % of total expenditure in public institutions (%),87.9848,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
422,Lebanon,2010,Capital expenditure as % of total expenditure in public institutions (%),11.9115,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
422,Lebanon,2010,Expenditure by level of education: tertiary (as % of government expenditure),27.1923,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
422,Lebanon,2010,Government expenditure on education (% of government expenditure),5.5343,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
422,Lebanon,2010,Public expenditure on education (% of GDP),1.6143,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
422,Lebanon,2011,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),0.1025,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
422,Lebanon,2011,All staff compensation as % of total expenditure in public institutions (%),86.8297,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
422,Lebanon,2011,Capital expenditure as % of total expenditure in public institutions (%),13.0677,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
422,Lebanon,2011,Expenditure by level of education: tertiary (as % of government expenditure),26.4942,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
422,Lebanon,2011,Government expenditure on education (% of government expenditure),5.7338,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
422,Lebanon,2011,Public expenditure on education (% of GDP),1.6464,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
422,Lebanon,2013,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),2.4221,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
